start,end,multiple,xirr,max_dd
2003-05-01,2013-05-01,1.6241922890428426,0.07587372034957533,-0.45559936947418866
2004-06-02,2014-06-02,1.7953475582391751,0.09118410937587698,-0.4320515429901085
2011-01-13,2021-01-13,2.5163040936848424,0.14175630948839768,-0.23060700723853522
2010-02-11,2020-02-11,2.519138720784584,0.1420609305543809,-0.13611242286725578
2009-09-17,2019-09-17,2.331446769108285,0.13011324280081604,-0.1397540660955635
2005-06-17,2015-06-17,1.8566966146946977,0.0957433726088045,-0.4099713901955151
2015-10-27,2025-10-27,2.706859332864252,0.15195840578054343,-0.22327381405106006
2000-09-12,2010-09-10,1.0339849694557508,0.005321976367305548,-0.4661330707591096
2005-02-16,2015-02-13,1.875050085070621,0.09734458499652673,-0.415228688983849
2001-03-22,2011-03-22,1.300789170918546,0.041184187825317464,-0.4689398237184833
2005-01-25,2015-01-23,1.8583883729106172,0.09562471758718392,-0.4192234262639757
2015-11-09,2025-11-07,2.6261851226753143,0.14854516765494627,-0.22307240426346897
2005-07-15,2015-07-15,1.8522670410596367,0.09546778379859489,-0.40824381197196347
2014-12-08,2024-12-06,2.545054663848068,0.1438731026909229,-0.22478626856656092
2007-10-09,2017-10-09,1.9751802159334622,0.10541123753525043,-0.3362365104099998
2011-04-26,2021-04-26,2.6712429788030034,0.1500444298257637,-0.23033963149361647
2007-02-14,2017-02-14,1.8815986361400834,0.09780862730786363,-0.3648186110795413
2003-10-17,2013-10-17,1.6880668798932625,0.08124822086424544,-0.44537896345340644
2012-06-06,2022-06-06,2.412879885200968,0.1358740599698836,-0.22946323835620985
2015-12-24,2025-12-24,2.698004488473213,0.15163735141792015,-0.22295092607895095
2003-10-03,2013-10-03,1.6377070706668324,0.0770668604766526,-0.44573919808670226
2012-09-05,2022-09-02,2.200103790437635,0.12208493078591813,-0.22904281923477865
2003-09-19,2013-09-19,1.6848262202405218,0.08088114216620043,-0.44667428449551927
2011-08-11,2021-08-11,2.919200944893297,0.16425905619326037,-0.23043370442015843
2012-11-09,2022-11-09,2.092345197750931,0.11414934501653258,-0.22894116605792414
2006-12-21,2016-12-21,1.8432180741873594,0.09444788763320189,-0.3710467908656261
2011-12-14,2021-12-14,2.9153933465813417,0.16386634473784206,-0.2300864458739248
2003-11-26,2013-11-26,1.7434832862483027,0.0858412635799577,-0.4434511737063759
2000-07-20,2010-07-20,1.001717323128836,0.0002726663390085152,-0.46674839190627204
2000-11-03,2010-11-03,1.1280653875309183,0.019151792760641707,-0.46589967654406483
2006-12-06,2016-12-06,1.8015494775463716,0.09152928429323517,-0.3713912754410357
2014-10-30,2024-10-30,2.4894758394462264,0.13925244584366198,-0.22520451903601457
2001-05-22,2011-05-20,1.2828915244275905,0.03907084947026324,-0.4642894358740386
2007-02-05,2017-02-03,1.849086067048772,0.09558189916597522,-0.365260219603576
2011-05-20,2021-05-20,2.6478713851305473,0.14908609847915882,-0.23030636593324993
2002-09-12,2012-09-12,1.5266532222612808,0.06602254928552768,-0.46382474354927117
2011-09-09,2021-09-09,2.9459438193677863,0.16573606777256716,-0.23040608183633238
2004-06-30,2014-06-30,1.8217468586735173,0.09237860550266194,-0.43120866828386006
2013-03-18,2023-03-17,2.040553107939844,0.1100545342233018,-0.22821207486377948
2009-03-25,2019-03-25,2.5135878024082454,0.14104195105263373,-0.14853710763087935
2008-09-02,2018-08-31,2.3124002230771867,0.12919163735585765,-0.32295723319503444
2002-04-05,2012-04-05,1.3951042237683768,0.052320675948064777,-0.46088070850237683
2007-03-22,2017-03-22,1.8943265119170096,0.09858105737327041,-0.36376827980341675
2014-01-14,2024-01-12,2.216006321776857,0.12269376390500995,-0.22661486938024056
1999-07-12,2009-07-10,0.8073246758445907,-0.03465030297155832,-0.47301452301672897
