start,end,multiple,xirr,max_dd
2003-11-26,2021-11-26,3.5442284628922582,0.1273621221020056,-0.4110235463598573
2004-07-01,2022-07-01,2.846090708548011,0.10659940845878169,-0.39206723970684965
1999-07-14,2017-07-14,2.278763956518817,0.08515578855023448,-0.4748195111561778
2000-06-26,2018-06-26,2.4772652619995434,0.09333702547030692,-0.46639508908048666
2001-06-20,2019-06-20,2.6275433609655163,0.09896960977496706,-0.45515240521109335
2000-03-31,2018-03-29,2.4109185307057928,0.0906606355585036,-0.46866513669400434
2003-04-17,2021-04-16,3.371248217863392,0.12265618348174258,-0.42701292289576775
2005-06-07,2023-06-07,3.007333944166533,0.11190361067908171,-0.345206622698784
2005-04-20,2023-04-20,2.9334964759149167,0.10951066428590475,-0.35380823797059946
2003-08-04,2021-08-04,3.4654736426610233,0.12531155029835842,-0.41940688260896364
2007-03-06,2025-03-06,3.635050863420407,0.129767000199135,-0.33150112361680584
2004-06-21,2022-06-21,2.8039708896609157,0.10525362486892575,-0.39277277216577267
1999-12-02,2017-12-01,2.43036588465751,0.0914162370228572,-0.47152997231074656
2006-05-01,2024-05-01,3.34843028827577,0.12207563476319136,-0.33170153900530297
2004-07-22,2022-07-22,2.936886291867074,0.10959354296383013,-0.38987361312398505
2005-02-10,2023-02-10,2.9355064439710485,0.1095487946733448,-0.3645073739144151
2004-06-22,2022-06-22,2.7988627968953628,0.10505303018524637,-0.3927692417502624
2004-05-11,2022-05-11,2.948955315408478,0.11003838280924898,-0.3969307593397201
2000-01-10,2018-01-10,2.5214722234291074,0.09502296934922043,-0.47055259963528484
2004-05-28,2022-05-27,3.1086343405336128,0.11499270430319192,-0.3955335992125175
2006-08-10,2024-08-09,3.505066401826444,0.12631855190606572,-0.3316375714903744
2002-01-10,2020-01-10,2.8425718131367215,0.10648128992547337,-0.44904549484927003
2004-10-26,2022-10-26,2.793099646601776,0.10485585813002632,-0.3783559847709025
1999-06-22,2017-06-22,2.2582907060899173,0.0842968184671303,-0.47528591494651073
2002-06-10,2020-06-10,2.730608582297818,0.10268902116658037,-0.4439249253284293
2003-04-08,2021-04-08,3.306613145862886,0.12086054552071174,-0.4274908065723163
2008-05-13,2026-05-13,4.381004212504288,0.14720089623771576,-0.33118656738577845
2001-03-08,2019-03-08,2.4618534244374506,0.09266252334506597,-0.45909475411469824
2001-10-09,2019-10-09,2.5674334424075296,0.09676587958460704,-0.45173289103418757
2003-01-02,2020-12-31,3.0931463956120226,0.11454734414649606,-0.43375782137719665
2008-06-16,2026-06-16,4.393979634383329,0.14751007337007666,-0.3311570435223149
2007-02-28,2025-02-28,3.776627680587003,0.13331248990432987,-0.33150586737572163
1999-07-06,2017-07-06,2.233773520624758,0.08323033084468139,-0.47497140918393754
2001-05-11,2019-05-10,2.5725683815352904,0.09690965904754044,-0.4567113410231405
2006-11-08,2024-11-08,3.872675642110149,0.13565881054553636,-0.3315778294060261
1999-09-22,2017-09-22,2.3096979340664228,0.08646985478409945,-0.47322209832220175
2007-03-07,2025-03-07,3.65543145291605,0.1302596343146985,-0.3315011283421775
2001-10-24,2019-10-24,2.6414253260298555,0.0994762547436796,-0.45131847954862125
